"country","geo","siec","type","unit","source","scenario","year","cap","cap_min","cap_max","target","target_exp","demand","problem","problem_desc","region","_file"
"Norway","NO","RA420","Solar photovoltaic","TWh","NVE","est",2050,10.5,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA100","Hydro","TWh","NVE","obs",2022,128.7,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA100","Hydro","TWh","NVE","est",2030,141.9,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA100","Hydro","TWh","NVE","est",2035,143.7,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA100","Hydro","TWh","NVE","est",2040,145,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA100","Hydro","TWh","NVE","est",2050,146.4,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","EP000","Energy production","TWh","NVE","obs",2022,146.1,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","EP000","Energy production","TWh","NVE","est",2030,163.9,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","EP000","Energy production","TWh","NVE","est",2035,180.4,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","EP000","Energy production","TWh","NVE","est",2040,203.3,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","EP000","Energy production","TWh","NVE","est",2050,215.1,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA300","Wind","GW","NVE","obs",2022,5.1,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA300","Wind","GW","NVE","est",2030,5.3,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA300","Wind","GW","NVE","est",2035,8.2,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA300","Wind","GW","NVE","est",2040,12.7,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA300","Wind","GW","NVE","est",2050,14.1,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA310","Wind on shore","GW","NVE","obs",2022,5.1,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA310","Wind on shore","GW","NVE","est",2030,5.3,NA,NA,1,0,0,"1","This is just an estimate, however, since Norway does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This target can be excluded by using target_exp.","Nordics",24
"Norway","NO","RA310","Wind on shore","GW","NVE","est",2035,5.8,NA,NA,1,0,0,"1","This is just an estimate, however, since Norway does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This target can be excluded by using target_exp.","Nordics",24
"Norway","NO","RA310","Wind on shore","GW","NVE","est",2040,6.5,NA,NA,1,0,0,"1","This is just an estimate, however, since Norway does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This target can be excluded by using target_exp.","Nordics",24
"Norway","NO","RA310","Wind on shore","GW","NVE","est",2050,7.9,NA,NA,1,0,0,"1","This is just an estimate, however, since Norway does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This target can be excluded by using target_exp.","Nordics",24
"Norway","NO","RA320","Wind off shore","GW","NVE","obs",2022,0,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA320","Wind off shore","GW","NVE","est",2030,0,NA,NA,1,0,0,"1","This is just an estimate, however, since Norway does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This target can be excluded by using target_exp.","Nordics",24
"Norway","NO","RA320","Wind off shore","GW","NVE","est",2035,2.4,NA,NA,1,0,0,"1","This is just an estimate, however, since Norway does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This target can be excluded by using target_exp.","Nordics",24
"Norway","NO","RA320","Wind off shore","GW","NVE","est",2040,6.2,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA320","Wind off shore","GW","NVE","est",2050,6.2,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA400","Solar","GW","NVE","obs",2022,0.3,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA400","Solar","GW","NVE","est",2030,4.4,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA400","Solar","GW","NVE","est",2035,7.4,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA400","Solar","GW","NVE","est",2040,9.8,NA,NA,1,0,0,"1","This is just an estimate, however, since Norway does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This target can be excluded by using target_exp.","Nordics",24
"Norway","NO","RA400","Solar","GW","NVE","est",2050,11.7,NA,NA,1,0,0,"1","This is just an estimate, however, since Norway does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This target can be excluded by using target_exp.","Nordics",24
"Norway","NO","RA420","Solar photovoltaic","GW","NVE","obs",2022,0.3,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA420","Solar photovoltaic","GW","NVE","est",2030,4.4,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA420","Solar photovoltaic","GW","NVE","est",2035,7.4,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA420","Solar photovoltaic","GW","NVE","est",2040,9.8,NA,NA,1,0,0,"1","This is just an estimate, however, since Norway does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This target can be excluded by using target_exp.","Nordics",24
"Norway","NO","RA420","Solar photovoltaic","GW","NVE","est",2050,11.7,NA,NA,1,0,0,"1","This is just an estimate, however, since Norway does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This target can be excluded by using target_exp.","Nordics",24
"Norway","NO","RA100","Hydro","GW","NVE","obs",2022,33.7,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA100","Hydro","GW","NVE","est",2030,36.9,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA100","Hydro","GW","NVE","est",2035,37.8,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA100","Hydro","GW","NVE","est",2040,38.5,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","RA100","Hydro","GW","NVE","est",2050,42.2,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","IEC000","Installed energy production capacity","GW","NVE","obs",2022,39.7,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","IEC000","Installed energy production capacity","GW","NVE","est",2030,46.9,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","IEC000","Installed energy production capacity","GW","NVE","est",2035,53.6,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","IEC000","Installed energy production capacity","GW","NVE","est",2040,61.3,NA,NA,0,0,0,"0",NA,"Nordics",24
"Norway","NO","IEC000","Installed energy production capacity","GW","NVE","est",2050,68.2,NA,NA,0,0,0,"0",NA,"Nordics",24
"Poland","PL","RA300","Wind","GW","NECP","est",2005,0.121,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA300","Wind","GW","NECP","est",2010,1.108,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA300","Wind","GW","NECP","est",2015,4.886,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA300","Wind","GW","NECP","est",2020,6.499,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA300","Wind","GW","NECP","est",2025,11.096,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA300","Wind","GW","NECP","est",2030,21.769,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA310","Wind on shore","GW","NECP","est",2005,0.121,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA310","Wind on shore","GW","NECP","est",2010,1.108,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA310","Wind on shore","GW","NECP","est",2015,4.886,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA310","Wind on shore","GW","NECP","est",2020,6.499,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA310","Wind on shore","GW","NECP","est",2025,11.096,NA,NA,1,0,1,"1","These numbers are not targets but estimates. However, since Poland does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This value can be excluded by using target_exp.","Poland and Baltics",25
"Poland","PL","RA310","Wind on shore","GW","NECP","est",2030,15.842,NA,NA,1,0,1,"1","These numbers are not targets but estimates. However, since Poland does not have any explicit targets for onshore wind, these estimates are used as the closest thing to a target path. This value can be excluded by using target_exp.","Poland and Baltics",25
"Poland","PL","RA320","Wind off shore","GW","NECP","est",2005,0,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA320","Wind off shore","GW","NECP","est",2010,0,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA320","Wind off shore","GW","NECP","est",2015,0,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA320","Wind off shore","GW","NECP","est",2020,0,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA320","Wind off shore","GW","NECP","est",2025,0,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA320","Wind off shore","GW","NECP","est",2030,5.927,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA320","Wind off shore","GW","EPP2040","target",2030,5.9,NA,NA,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA320","Wind off shore","GW","EPP2040","target",2040,11,NA,NA,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA400","Solar","GW","NECP","est",2005,0,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA400","Solar","GW","NECP","est",2010,0,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA400","Solar","GW","NECP","est",2015,0.108,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA400","Solar","GW","NECP","est",2020,1.229,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA400","Solar","GW","NECP","est",2025,19.979,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA400","Solar","GW","NECP","est",2030,29.269,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA420","Solar photovoltaic","GW","NECP","est",2005,0,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA420","Solar photovoltaic","GW","NECP","est",2010,0,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA420","Solar photovoltaic","GW","NECP","est",2015,0.108,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA420","Solar photovoltaic","GW","NECP","est",2020,1.229,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA420","Solar photovoltaic","GW","NECP","est",2025,19.979,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA420","Solar photovoltaic","GW","NECP","est",2030,29.269,NA,NA,0,0,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA400","Solar","GW","EPP2040","target",2030,6,5,7,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA400","Solar","GW","EPP2040","target",2040,13,10,16,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA420","Solar photovoltaic","GW","EPP2040","target",2030,6,5,7,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","RA420","Solar photovoltaic","GW","EPP2040","target",2040,13,10,16,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","N9000","Nuclear fuels and other fuels n.e.c.","GW","EPP2040","target",2033,1.3,1,1.6,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","N9000","Nuclear fuels and other fuels n.e.c.","GW","EPP2040","target",2043,7.5,6,9,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","EM1990","Emission reduction 1990","Percent","NECP","target",2030,35,NA,NA,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","REC000","Gross final energy consumption - renewable","Percent","NECP","target",2030,29.8,NA,NA,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","E7100","Electricity - renewable","Percent","NECP","target",2030,50.1,NA,NA,1,1,0,"0",NA,"Poland and Baltics",25
"Poland","PL","ED010","Primary energy consumption","ktoe","NECP","WEM",2020,102979,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","ED010","Primary energy consumption","ktoe","NECP","WEM",2025,100967,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED010","Primary energy consumption","ktoe","NECP","WEM",2030,94993,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED020","Final energy consumption","ktoe","NECP","WEM",2020,70235,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","ED020","Final energy consumption","ktoe","NECP","WEM",2025,70171,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED020","Final energy consumption","ktoe","NECP","WEM",2030,66845,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED100","Energy demand - households","ktoe","NECP","WEM",2020,21101,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","ED100","Energy demand - households","ktoe","NECP","WEM",2025,18864,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED100","Energy demand - households","ktoe","NECP","WEM",2030,17750,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED200","Energy demand - transportation","ktoe","NECP","WEM",2020,21779,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","ED200","Energy demand - transportation","ktoe","NECP","WEM",2025,23494,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED200","Energy demand - transportation","ktoe","NECP","WEM",2030,21831,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED300","Energy demand - industry","ktoe","NECP","WEM",2020,15921,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","ED300","Energy demand - industry","ktoe","NECP","WEM",2025,16002,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED300","Energy demand - industry","ktoe","NECP","WEM",2030,15391,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED400","Energy demand - services","ktoe","NECP","WEM",2020,7565,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","ED400","Energy demand - services","ktoe","NECP","WEM",2025,8170,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED400","Energy demand - services","ktoe","NECP","WEM",2030,8401,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED500","Energy demand - agriculture","ktoe","NECP","WEM",2020,3869,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","ED500","Energy demand - agriculture","ktoe","NECP","WEM",2025,3640,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","ED500","Energy demand - agriculture","ktoe","NECP","WEM",2030,3473,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EL000","Electricity demand","ktoe","NECP","WEM",2020,11806,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","EL000","Electricity demand","ktoe","NECP","WEM",2025,12821,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EL000","Electricity demand","ktoe","NECP","WEM",2030,13687,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","HYD","Hydrogen","ktoe","NECP","WEM",2020,0,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","HYD","Hydrogen","ktoe","NECP","WEM",2025,6,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","HYD","Hydrogen","ktoe","NECP","WEM",2030,49,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","REL210","Renewable electricity demand transportation - road","ktoe","NECP","WEM",2020,2,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","REL210","Renewable electricity demand transportation - road","ktoe","NECP","WEM",2025,16,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","REL210","Renewable electricity demand transportation - road","ktoe","NECP","WEM",2030,95,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","REL220","Renewable electricity demand transportation - rail","ktoe","NECP","WEM",2020,80,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","REL220","Renewable electricity demand transportation - rail","ktoe","NECP","WEM",2025,78,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","REL220","Renewable electricity demand transportation - rail","ktoe","NECP","WEM",2030,170,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","REL230","Renewable electricity demand transportation - pipe","ktoe","NECP","WEM",2020,6,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","REL230","Renewable electricity demand transportation - pipe","ktoe","NECP","WEM",2025,4,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","REL230","Renewable electricity demand transportation - pipe","ktoe","NECP","WEM",2030,8,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EL200","Electricity demand - transportation","ktoe","NECP","WEM",2020,88,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","EL200","Electricity demand - transportation","ktoe","NECP","WEM",2025,98,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EL200","Electricity demand - transportation","ktoe","NECP","WEM",2030,272,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EL030","Gross final electricity consumption","ktoe","NECP","WEM",2020,14660,NA,NA,0,0,1,"1","I believe this to be an observed value, rather than an estimate (70 257), given in the main NECP. The main value is from the slightly later annex.","Poland and Baltics",25
"Poland","PL","EL030","Gross final electricity consumption","ktoe","NECP","WEM",2025,15892,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EL030","Gross final electricity consumption","ktoe","NECP","WEM",2030,17025,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EV000","Electric vehicles","Number","NECP","est",2030,1460000,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EV100","Electric vehicles - light duty","Number","NECP","est",2030,1455000,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EV110","Electric vehicles light duty - electric","Number","NECP","est",2030,8e+05,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EV120","Electric vehicles light duty - hybrid","Number","NECP","est",2030,650000,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","EV200","Electric vehicles - heavy duty","Number","NECP","est",2030,6050,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","HV000","Hydrogen vehicles","Number","NECP","est",2030,6000,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","HV100","Hydrogen vehicles - light duty","Number","NECP","est",2030,5000,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","HV200","Hydrogen vehicles - heavy duty","Number","NECP","est",2030,950,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","RC000","Recharge capacity","GW","NECP","est",2030,1.5,NA,NA,0,0,1,"0",NA,"Poland and Baltics",25
"Poland","PL","RHYD","Hydrogen of renewable origin","GW","EPP2040","target",2030,3,2,4,1,1,1,"0",NA,"Poland and Baltics",25
"Portugal","PT","RA300","Wind","GW","NECP","WAM",2025,6.3,NA,NA,0,NA,0,"0",NA,"Iberia",26
"Portugal","PT","RA300","Wind","GW","NECP","WAM",2030,12.4,NA,NA,1,NA,0,"0",NA,"Iberia",26
"Portugal","PT","RA310","Wind on shore","GW","NECP","WAM",2025,6.3,NA,NA,0,NA,0,"0",NA,"Iberia",26
"Portugal","PT","RA310","Wind on shore","GW","NECP","WAM",2030,10.4,NA,NA,1,NA,0,"0",NA,"Iberia",26
"Portugal","PT","RA320","Wind off shore","GW","NECP","WAM",2025,0.03,NA,NA,0,NA,0,"0",NA,"Iberia",26
"Portugal","PT","RA320","Wind off shore","GW","NECP","WAM",2030,2,NA,NA,1,NA,0,"0",NA,"Iberia",26
"Portugal","PT","RA400","Solar","GW","NECP","WAM",2025,8.4,NA,NA,0,NA,0,"0",NA,"Iberia",26
